2025-12-5, 03:55:00.000000, 25727.25, 25732.75, 25727.25, 25731.25, 36, 33, 25729.63, 25730.42, 25730.00, 11, 25, 25694.82, 0.00
2025-12-5, 03:56:00.000000, 25732.25, 25735.00, 25731.75, 25732.00, 58, 58, 25732.75, 25732.92, 25733.38, 27, 31, 25694.89, 0.00
2025-12-5, 03:57:00.000000, 25732.00, 25733.75, 25728.50, 25728.50, 44, 44, 25730.69, 25730.25, 25731.13, 32, 12, 25694.93, 0.00
2025-12-5, 03:58:00.000000, 25729.25, 25729.25, 25724.00, 25726.00, 85, 82, 25727.13, 25726.42, 25726.63, 52, 33, 25695.01, 0.00
2025-12-5, 03:59:00.000000, 25726.50, 25727.25, 25723.75, 25725.75, 60, 59, 25725.81, 25725.58, 25725.50, 39, 21, 25695.07, 0.00
2025-12-5, 04:00:00.000000, 25724.25, 25726.75, 25716.25, 25724.00, 298, 278, 25722.81, 25722.33, 25721.50, 203, 95, 25695.29, 0.00
2025-12-5, 04:01:00.000000, 25723.75, 25724.75, 25720.50, 25722.50, 103, 98, 25722.88, 25722.58, 25722.63, 44, 59, 25695.37, 0.00
2025-12-5, 04:02:00.000000, 25722.00, 25722.00, 25718.25, 25718.25, 75, 73, 25720.13, 25719.50, 25720.13, 45, 30, 25695.43, 0.00
2025-12-5, 04:03:00.000000, 25719.00, 25724.00, 25718.00, 25722.75, 92, 89, 25720.94, 25721.58, 25721.00, 34, 58, 25695.49, 0.00
2025-12-5, 04:04:00.000000, 25724.25, 25732.25, 25724.25, 25731.75, 80, 77, 25728.13, 25729.42, 25728.25, 32, 48, 25695.57, 0.00
2025-12-5, 04:05:00.000000, 25733.00, 25736.25, 25731.75, 25732.25, 110, 106, 25733.31, 25733.42, 25734.00, 62, 48, 25695.69, 0.00
2025-12-5, 04:06:00.000000, 25732.25, 25734.75, 25726.50, 25726.50, 80, 73, 25730.00, 25729.25, 25730.63, 52, 28, 25695.77, 0.00
2025-12-5, 04:07:00.000000, 25726.00, 25728.00, 25724.50, 25725.50, 76, 70, 25726.00, 25726.00, 25726.25, 43, 33, 25695.84, 0.00
2025-12-5, 04:08:00.000000, 25725.00, 25728.75, 25723.50, 25725.00, 47, 44, 25725.56, 25725.75, 25726.13, 19, 28, 25695.88, 0.00
2025-12-5, 04:09:00.000000, 25725.25, 25726.25, 25721.00, 25722.00, 52, 49, 25723.63, 25723.08, 25723.63, 31, 21, 25695.92, 0.00
2025-12-5, 04:10:00.000000, 25722.00, 25725.25, 25719.25, 25722.00, 90, 87, 25722.13, 25722.17, 25722.25, 39, 51, 25695.99, 0.00
2025-12-5, 04:11:00.000000, 25722.50, 25724.00, 25718.25, 25718.50, 45, 44, 25720.81, 25720.25, 25721.13, 31, 14, 25696.02, 0.00
